time,amplitude
0.0,0.0
0.017453292519943295,0.01745240643728351
0.03490658503988659,0.03489949670250097
0.05235987755982988,0.05233595624294383
0.06981317007977318,0.0697564737441253
0.08726646259971647,0.08715574274765817
0.10471975511965977,0.10452846326765346
0.12217304763960307,0.12186934340514748
0.13962634015954636,0.13917310096006544
0.15707963267948966,0.15643446504023087
0.17453292519943295,0.17364817766693033
0.19198621771937624,0.1908089953765448
0.20943951023931953,0.20791169081775931
0.22689280275926285,0.224951054343865
0.24434609527920614,0.24192189559966773
0.2617993877991494,0.25881904510252074
0.2792526803190927,0.27563735581699916
0.29670597283903605,0.29237170472273677
0.3141592653589793,0.3090169943749474
0.3316125578789226,0.32556815445715664
0.3490658503988659,0.3420201433256687
0.3665191429188092,0.35836794954530027
0.3839724354387525,0.374606593415912
0.40142572795869574,0.3907311284892737
0.41887902047863906,0.40673664307580015
0.4363323129985824,0.42261826174069944
0.4537856055185257,0.43837114678907746
0.47123889803846897,0.4539904997395468
0.4886921905584123,0.4694715627858908
0.5061454830783556,0.48480962024633706
0.5235987755982988,0.49999999999999994
0.5410520681182421,0.5150380749100542
0.5585053606381855,0.5299192642332049
0.5759586531581288,0.5446390350150271
0.5934119456780721,0.5591929034707469
0.6108652381980153,0.573576436351046
0.6283185307179586,0.5877852522924731
0.6457718232379019,0.6018150231520483
0.6632251157578452,0.6156614753256582
0.6806784082777885,0.6293203910498374
0.6981317007977318,0.6427876096865393
0.715584993317675,0.6560590289905072
0.7330382858376184,0.6691306063588582
0.7504915783575616,0.6819983600624985
0.767944870877505,0.6946583704589973
0.7853981633974483,0.7071067811865475
0.8028514559173915,0.7193398003386511
0.8203047484373349,0.7313537016191705
0.8377580409572781,0.7431448254773942
0.8552113334772214,0.754709580222772
0.8726646259971648,0.766044443118978
0.890117918517108,0.7771459614569708
0.9075712110370514,0.788010753606722
0.9250245035569946,0.7986355100472928
0.9424777960769379,0.8090169943749475
0.9599310885968813,0.8191520442889918
0.9773843811168246,0.8290375725550417
0.9948376736367678,0.8386705679454239
1.0122909661567112,0.848048096156426
1.0297442586766543,0.8571673007021122
1.0471975511965976,0.8660254037844386
1.064650843716541,0.8746197071393957
1.0821041362364843,0.8829475928589269
1.0995574287564276,0.8910065241883679
1.117010721276371,0.8987940462991669
1.1344640137963142,0.9063077870366499
1.1519173063162575,0.9135454576426009
1.1693705988362006,0.9205048534524403
1.1868238913561442,0.9271838545667874
1.2042771838760873,0.9335804264972017
1.2217304763960306,0.9396926207859083
1.239183768915974,0.9455185755993167
1.2566370614359172,0.9510565162951535
1.2740903539558606,0.9563047559630354
1.2915436464758039,0.9612616959383189
1.3089969389957472,0.9659258262890683
1.3264502315156903,0.9702957262759965
1.3439035240356338,0.9743700647852352
1.361356816555577,0.9781476007338056
1.3788101090755203,0.981627183447664
1.3962634015954636,0.984807753012208
1.413716694115407,0.9876883405951378
1.43116998663535,0.9902680687415703
1.4486232791552935,0.992546151641322
1.4660765716752369,0.9945218953682733
1.4835298641951802,0.9961946980917455
1.5009831567151233,0.9975640502598242
1.5184364492350666,0.9986295347545738
1.53588974175501,0.9993908270190958
1.5533430342749535,0.9998476951563913
1.5707963267948966,1.0
1.5882496193148399,0.9998476951563913
1.605702911834783,0.9993908270190958
1.6231562043547263,0.9986295347545738
1.6406094968746698,0.9975640502598242
1.6580627893946132,0.9961946980917455
1.6755160819145563,0.9945218953682734
1.6929693744344996,0.9925461516413221
1.710422666954443,0.9902680687415704
1.7278759594743864,0.9876883405951377
1.7453292519943295,0.984807753012208
1.7627825445142729,0.981627183447664
1.780235837034216,0.9781476007338057
1.7976891295541593,0.9743700647852352
1.8151424220741028,0.9702957262759965
1.8325957145940461,0.9659258262890683
1.8500490071139892,0.9612616959383189
1.8675022996339325,0.9563047559630355
1.8849555921538759,0.9510565162951536
1.902408884673819,0.9455185755993168
1.9198621771937625,0.9396926207859084
1.9373154697137058,0.9335804264972017
1.9547687622336491,0.9271838545667874
1.9722220547535922,0.9205048534524404
1.9896753472735356,0.913545457642601
2.007128639793479,0.90630778703665
2.0245819323134224,0.8987940462991669
2.0420352248333655,0.8910065241883679
2.0594885173533086,0.8829475928589271
2.076941809873252,0.8746197071393959
2.0943951023931953,0.8660254037844387
2.111848394913139,0.8571673007021123
2.129301687433082,0.8480480961564261
2.1467549799530254,0.838670567945424
2.1642082724729685,0.8290375725550417
2.1816615649929116,0.819152044288992
2.199114857512855,0.8090169943749475
2.2165681500327987,0.7986355100472927
2.234021442552742,0.788010753606722
2.251474735072685,0.777145961456971
2.2689280275926285,0.766044443118978
2.286381320112572,0.7547095802227719
2.303834612632515,0.7431448254773942
2.321287905152458,0.7313537016191706
2.3387411976724013,0.7193398003386514
2.356194490192345,0.7071067811865476
2.3736477827122884,0.6946583704589971
2.3911010752322315,0.6819983600624986
2.4085543677521746,0.6691306063588585
2.426007660272118,0.6560590289905073
2.443460952792061,0.6427876096865395
2.4609142453120043,0.6293203910498377
2.478367537831948,0.6156614753256584
2.4958208303518914,0.6018150231520482
2.5132741228718345,0.5877852522924732
2.5307274153917776,0.5735764363510464
2.548180707911721,0.5591929034707469
2.5656340004316647,0.544639035015027
2.5830872929516078,0.529919264233205
2.600540585471551,0.5150380749100544
2.6179938779914944,0.49999999999999994
2.6354471705114375,0.48480962024633717
2.6529004630313806,0.4694715627858911
2.670353755551324,0.45399049973954686
2.6878070480712677,0.4383711467890773
2.705260340591211,0.4226182617406995
2.722713633111154,0.40673664307580043
2.740166925631097,0.39073112848927416
2.7576202181510405,0.37460659341591224
2.775073510670984,0.3583679495453002
2.792526803190927,0.3420201433256689
2.8099800957108703,0.32556815445715703
2.827433388230814,0.3090169943749475
2.844886680750757,0.29237170472273705
2.8623399732707,0.27563735581699966
2.8797932657906435,0.258819045102521
2.897246558310587,0.24192189559966773
2.9146998508305306,0.22495105434386478
2.9321531433504737,0.20791169081775931
2.949606435870417,0.19080899537654497
2.9670597283903604,0.17364817766693028
2.9845130209103035,0.15643446504023098
3.0019663134302466,0.13917310096006574
3.01941960595019,0.12186934340514755
3.036872898470133,0.10452846326765373
3.0543261909900763,0.08715574274765864
3.07177948351002,0.06975647374412552
3.0892327760299634,0.05233595624294381
3.106686068549907,0.0348994967025007
3.12413936106985,0.01745240643728344
3.141592653589793,1.2246467991473532e-16
3.159045946109736,-0.017452406437283192
3.1764992386296798,-0.0348994967025009
3.193952531149623,-0.052335956242943564
3.211405823669566,-0.06975647374412483
3.2288591161895095,-0.08715574274765794
3.2463124087094526,-0.10452846326765305
3.2637657012293966,-0.12186934340514775
3.2812189937493397,-0.13917310096006552
3.2986722862692828,-0.15643446504023073
3.3161255787892263,-0.17364817766693047
3.3335788713091694,-0.19080899537654472
3.3510321638291125,-0.20791169081775907
3.368485456349056,-0.22495105434386498
3.385938748868999,-0.2419218955996675
3.4033920413889422,-0.25881904510252035
3.420845333908886,-0.275637355816999
3.438298626428829,-0.2923717047227364
3.455751918948773,-0.30901699437494773
3.473205211468716,-0.32556815445715676
3.490658503988659,-0.34202014332566866
3.5081117965086026,-0.35836794954530043
3.5255650890285457,-0.374606593415912
3.543018381548489,-0.39073112848927355
3.560471674068432,-0.4067366430757998
3.5779249665883754,-0.4226182617406993
3.5953782591083185,-0.43837114678907707
3.6128315516282616,-0.45399049973954625
3.6302848441482056,-0.46947156278589086
3.6477381366681487,-0.48480962024633695
3.6651914291880923,-0.5000000000000001
3.6826447217080354,-0.5150380749100542
3.7000980142279785,-0.5299192642332048
3.717551306747922,-0.5446390350150271
3.735004599267865,-0.5591929034707467
3.752457891787808,-0.5735764363510458
3.7699111843077517,-0.587785252292473
3.787364476827695,-0.601815023152048
3.804817769347638,-0.6156614753256578
3.822271061867582,-0.6293203910498376
3.839724354387525,-0.6427876096865393
3.8571776469074686,-0.6560590289905074
3.8746309394274117,-0.6691306063588582
3.8920842319473548,-0.6819983600624984
3.9095375244672983,-0.6946583704589974
3.9269908169872414,-0.7071067811865475
3.9444441095071845,-0.7193398003386509
3.9618974020271276,-0.7313537016191701
3.979350694547071,-0.743144825477394
3.9968039870670142,-0.7547095802227717
4.014257279586958,-0.7660444431189779
4.031710572106902,-0.7771459614569711
4.049163864626845,-0.7880107536067221
4.066617157146788,-0.7986355100472928
4.084070449666731,-0.8090169943749473
4.101523742186674,-0.8191520442889916
4.118977034706617,-0.8290375725550414
4.136430327226561,-0.8386705679454242
4.153883619746504,-0.848048096156426
4.171336912266447,-0.8571673007021121
4.1887902047863905,-0.8660254037844384
4.2062434973063345,-0.874619707139396
4.223696789826278,-0.882947592858927
4.241150082346221,-0.8910065241883678
4.258603374866164,-0.8987940462991668
4.276056667386107,-0.9063077870366497
4.293509959906051,-0.913545457642601
4.310963252425994,-0.9205048534524403
4.328416544945937,-0.9271838545667873
4.34586983746588,-0.9335804264972015
4.363323129985823,-0.9396926207859082
4.380776422505767,-0.9455185755993168
4.39822971502571,-0.9510565162951535
4.4156830075456535,-0.9563047559630353
4.4331363000655974,-0.961261695938319
4.4505895925855405,-0.9659258262890683
4.468042885105484,-0.9702957262759965
4.485496177625427,-0.9743700647852351
4.50294947014537,-0.9781476007338056
4.520402762665313,-0.9816271834476639
4.537856055185257,-0.984807753012208
4.5553093477052,-0.9876883405951377
4.572762640225144,-0.9902680687415704
4.590215932745087,-0.9925461516413221
4.60766922526503,-0.9945218953682734
4.625122517784973,-0.9961946980917455
4.642575810304916,-0.9975640502598242
4.6600291028248595,-0.9986295347545738
4.677482395344803,-0.9993908270190957
4.694935687864747,-0.9998476951563913
4.71238898038469,-1.0
4.729842272904633,-0.9998476951563913
4.747295565424577,-0.9993908270190958
4.76474885794452,-0.9986295347545738
4.782202150464463,-0.9975640502598243
4.799655442984406,-0.9961946980917455
4.817108735504349,-0.9945218953682734
4.834562028024293,-0.992546151641322
4.852015320544236,-0.9902680687415704
4.869468613064179,-0.9876883405951378
4.886921905584122,-0.9848077530122081
4.9043751981040655,-0.9816271834476641
4.921828490624009,-0.9781476007338058
4.939281783143953,-0.9743700647852352
4.956735075663896,-0.9702957262759966
4.97418836818384,-0.9659258262890682
4.991641660703783,-0.9612616959383188
5.009094953223726,-0.9563047559630354
5.026548245743669,-0.9510565162951536
5.044001538263612,-0.945518575599317
5.061454830783555,-0.9396926207859085
5.078908123303498,-0.9335804264972021
5.096361415823442,-0.9271838545667874
5.113814708343385,-0.9205048534524405
5.131268000863329,-0.9135454576426008
5.1487212933832724,-0.9063077870366498
5.1661745859032155,-0.898794046299167
5.183627878423159,-0.8910065241883679
5.201081170943102,-0.8829475928589271
5.218534463463045,-0.8746197071393961
5.235987755982989,-0.8660254037844386
5.253441048502932,-0.8571673007021123
5.270894341022875,-0.8480480961564262
5.288347633542818,-0.8386705679454243
5.305800926062761,-0.8290375725550421
5.323254218582705,-0.8191520442889918
5.340707511102648,-0.8090169943749476
5.358160803622591,-0.7986355100472932
5.375614096142535,-0.7880107536067218
5.3930673886624785,-0.7771459614569708
5.410520681182422,-0.7660444431189781
5.427973973702365,-0.7547095802227722
5.445427266222308,-0.7431448254773946
5.462880558742251,-0.7313537016191709
5.480333851262194,-0.7193398003386517
5.497787143782138,-0.7071067811865477
5.515240436302081,-0.6946583704589976
5.532693728822025,-0.6819983600624984
5.550147021341968,-0.6691306063588581
5.567600313861911,-0.6560590289905074
5.585053606381854,-0.6427876096865396
5.602506898901797,-0.6293203910498378
5.6199601914217405,-0.6156614753256588
5.6374134839416845,-0.6018150231520483
5.654866776461628,-0.5877852522924734
5.672320068981571,-0.5735764363510465
5.689773361501514,-0.5591929034707473
5.707226654021458,-0.544639035015027
5.7246799465414,-0.5299192642332058
5.742133239061344,-0.5150380749100545
5.759586531581287,-0.5000000000000004
5.777039824101231,-0.4848096202463369
5.794493116621174,-0.4694715627858908
5.811946409141117,-0.45399049973954697
5.829399701661061,-0.438371146789077
5.8468529941810035,-0.4226182617407
5.8643062867009474,-0.40673664307580015
5.88175957922089,-0.3907311284892747
5.899212871740834,-0.37460659341591235
5.916666164260777,-0.35836794954530077
5.934119456780721,-0.3420201433256686
5.951572749300663,-0.32556815445715753
5.969026041820607,-0.3090169943749477
5.986479334340551,-0.29237170472273627
6.003932626860493,-0.2756373558169998
6.021385919380437,-0.2588190451025207
6.03883921190038,-0.24192189559966787
6.056292504420323,-0.22495105434386534
6.073745796940266,-0.20791169081775987
6.09119908946021,-0.19080899537654467
6.108652381980153,-0.17364817766693127
6.126105674500097,-0.15643446504023112
6.14355896702004,-0.13917310096006588
6.161012259539983,-0.12186934340514811
6.178465552059927,-0.10452846326765342
6.19591884457987,-0.08715574274765832
6.213372137099814,-0.06975647374412476
6.230825429619756,-0.05233595624294437
6.2482787221397,-0.034899496702500823
6.265732014659642,-0.01745240643728445
